"site","year","date","tree","caterpillars","recorder"
"BAD",2019,161,"6",0,"ABP"
"EDI",2019,161,"1",0,"ABP"
"EDI",2019,161,"2",1,"EEH"
"EDI",2019,161,"7",0,"ABP"
"EDI",2019,161,"3",0,"EEH"
"EDI",2019,161,"4",0,"EEH"
"EDI",2019,161,"5",0,"EEH"
"EDI",2019,161,"6",0,"ABP"
"RSY",2019,162,"1",0,"JC"
"RSY",2019,162,"2",1,"JC"
"RSY",2019,162,"5",0,"JC"
"RSY",2019,162,"7",0,"JC"
"FOF",2019,162,"1B",0,"JC"
"FOF",2019,162,"4",0,"KM"
"FOF",2019,162,"5",0,"JC"
"FOF",2019,162,"9",0,"KM"
"FOF",2019,162,"6",0,"KM"
"FOF",2019,162,"7",1,"KM"
"LVN",2019,162,"17",0,"JC"
"LVN",2019,162,"2",0,"JC"
"LVN",2019,162,"3",0,"JC"
"LVN",2019,162,"18",0,"JC"
"LVN",2019,162,"19",0,"JC"
"LVN",2019,162,"6",0,"KM"
"LVN",2019,162,"7",0,"KM"
"LVN",2019,162,"8",1,"KM"
"MCH",2019,162,"1",2,"KM"
"MCH",2019,162,"7",0,"KM"
"MCH",2019,162,"2",1,"KM"
"MCH",2019,162,"17",0,"JC"
"MCH",2019,162,"3",0,"KM"
"MCH",2019,162,"4",0,"KM"
"MCH",2019,162,"5B",0,"KM"
"MCH",2019,162,"16",0,"KM"
"PTH",2019,162,"6",0,"JC"
"PTH",2019,162,"4B",0,"JC"
"PTH",2019,162,"8",0,"JC"
"PTH",2019,162,"1",0,"KM"
"PTH",2019,162,"2B",1,"KM"
"PTH",2019,162,"3",0,"KM"
"BIR",2019,162,"3",0,"JC"
"BIR",2019,162,"2",0,"JC"
"BIR",2019,162,"8",0,"JC"
"BIR",2019,162,"1",0,"JC"
"BIR",2019,162,"4",1,"KM"
"BIR",2019,162,"5",2,"KM"
"BIR",2019,162,"7",2,"KM"
"BIR",2019,162,"6",0,"KM"
"BLG",2019,162,"17",1,"KM"
"BLG",2019,162,"6",0,"KM"
"BLG",2019,162,"7",0,"JC"
"BLG",2019,162,"5",0,"JC"
"BLG",2019,162,"4B",1,"JC"
"BLG",2019,162,"9",0,"JC"
"BLG",2019,162,"2",0,"JC"
"BLG",2019,162,"1",0,"JC"
"BLA",2019,162,"2",0,"KM"
"BLA",2019,162,"3",0,"KM"
"BLA",2019,162,"4B",0,"KM"
"BLA",2019,162,"5",0,"KM"
"BLA",2019,162,"6",0,"KM"
"DNM",2019,162,"1",0,"KM"
"DNM",2019,162,"8",0,"KM"
"DNM",2019,162,"17",0,"KM"
"DNM",2019,162,"3",0,"JC"
"DNM",2019,162,"4",0,"JC"
"DNM",2019,162,"5",0,"JC"
"DNM",2019,162,"7",0,"JC"
"DNM",2019,162,"6",0,"JC"
"DNC",2019,162,"2",0,"JC"
"DNC",2019,162,"17",0,"JC"
"DNC",2019,162,"3B",0,"JC"
"DNC",2019,162,"4",6,"JC"
"DNC",2019,162,"5B",3,"KM"
"DNC",2019,162,"6B",1,"KM"
"DNS",2019,162,"1",0,"JC"
"DNS",2019,162,"5",0,"JC"
"DNS",2019,162,"7",0,"KM"
"DNS",2019,162,"3",0,"KM"
"DNS",2019,162,"13",0,"KM"
"DNS",2019,162,"4",0,"KM"
"DLW",2019,163,"10",0,"KM"
"DLW",2019,163,"9",0,"KM"
"DLW",2019,163,"11",0,"KM"
"DLW",2019,163,"12",0,"KM"
"DLW",2019,163,"13",0,"JC"
"DLW",2019,163,"14",0,"JC"
"DLW",2019,163,"15",0,"JC"
"DLW",2019,163,"16",0,"JC"
"CRU",2019,163,"15",0,"JC"
"CRU",2019,163,"14",0,"JC"
"CRU",2019,163,"13",0,"JC"
"CRU",2019,163,"9",0,"JC"
"CRU",2019,163,"10",0,"JC"
"CRU",2019,163,"11",0,"JC"
"CRU",2019,163,"16",0,"JC"
"CRU",2019,163,"12",0,"JC"
"HWP",2019,163,"14",2,"KM"
"HWP",2019,163,"2",0,"KM"
"HWP",2019,163,"3",0,"KM"
"HWP",2019,163,"15",0,"KM"
"HWP",2019,163,"8",0,"JC"
"HWP",2019,163,"9",0,"JC"
"HWP",2019,163,"11",2,"JC"
"HWP",2019,163,"12",1,"JC"
"AVI",2019,163,"13",0,"JC"
"AVI",2019,163,"14",0,"JC"
"AVI",2019,163,"15",1,"JC"
"AVI",2019,163,"9",1,"JC"
"AVI",2019,163,"10",0,"JC"
"AVI",2019,163,"11",0,"KM"
"AVI",2019,163,"16",3,"KM"
"AVI",2019,163,"12",0,"KM"
"SLS",2019,163,"16",0,"JC"
"SLS",2019,163,"15",3,"JC"
"SLS",2019,163,"10",2,"KM"
"SLS",2019,163,"9",0,"KM"
"SLS",2019,163,"11",0,"KM"
"SLS",2019,163,"12",4,"KM"
"SLS",2019,163,"13",3,"KM"
"SLS",2019,163,"14",0,"KM"
"TOM",2019,163,"9",0,"JC"
"TOM",2019,163,"10",0,"JC"
"TOM",2019,163,"11",0,"JC"
"TOM",2019,163,"12",0,"KM"
"TOM",2019,163,"13",0,"KM"
"TOM",2019,163,"14",0,"KM"
"TOM",2019,163,"15",0,"KM"
"TOM",2019,163,"16",0,"KM"
"DAV",2019,163,"17",0,"KM"
"DAV",2019,163,"15",0,"KM"
"DAV",2019,163,"11",0,"KM"
"DAV",2019,163,"12",0,"JC"
"DAV",2019,163,"10",0,"JC"
"DAV",2019,163,"13",0,"JC"
"DAV",2019,163,"14",0,"JC"
"ART",2019,163,"9",0,"KM"
"ART",2019,163,"16",0,"KM"
"ART",2019,163,"12",1,"KM"
"ART",2019,163,"11",0,"KM"
"ART",2019,163,"14",0,"JC"
"ART",2019,163,"19",0,"JC"
"FOU",2019,163,"21",0,"KM"
"FOU",2019,163,"18",0,"KM"
"FOU",2019,163,"14",0,"KM"
"FOU",2019,163,"20",0,"KM"
"FOU",2019,163,"12",0,"KM"
"FOU",2019,163,"11",0,"JC"
"FOU",2019,163,"13",0,"JC"
"FOU",2019,163,"19",0,"JC"
"ALN",2019,163,"16",0,"JC"
"ALN",2019,163,"11",0,"JC"
"ALN",2019,163,"10",0,"JC"
"ALN",2019,163,"15",0,"JC"
"ALN",2019,163,"17",1,"KM"
"ALN",2019,163,"13",0,"KM"
"ALN",2019,163,"12",0,"KM"
"ALN",2019,163,"19",0,"KM"
"TAI",2019,163,"9",0,"KM"
"TAI",2019,163,"10",0,"KM"
"TAI",2019,163,"16",0,"KM"
"TAI",2019,163,"14",0,"JC"
"TAI",2019,163,"19",0,"JC"
"TAI",2019,163,"17",0,"JC"
"TAI",2019,163,"8",0,"JC"
"TAI",2019,163,"11",0,"KM"
"TAI",2019,163,"15",0,"KM"
"CAL",2019,163,"9",1,"JMS"
"CAL",2019,163,"11",0,"JMS"
"CAL",2019,163,"13",0,"MS"
"CAL",2019,163,"15",0,"MS"
"CAL",2019,163,"17",0,"MS"
"CAL",2019,163,"14",0,"MS"
"CAL",2019,163,"12",0,"JMS"
"CAL",2019,163,"10",0,"JMS"
"KCK",2019,163,"9",0,"JMS"
"KCK",2019,163,"10",0,"JMS"
"KCK",2019,163,"11",0,"JMS"
"KCK",2019,163,"12",0,"MS"
"KCK",2019,163,"13",0,"MS"
"KCK",2019,163,"14",0,"MS"
"KCK",2019,163,"16",0,"MS"
"KCK",2019,163,"17",0,"MS"
"KCZ",2019,163,"16",1,"MS"
"KCZ",2019,163,"15",0,"MS"
"KCZ",2019,163,"14",4,"MS"
"KCZ",2019,163,"13",1,"MS"
"KCZ",2019,163,"12",2,"MS"
"KCZ",2019,163,"11",2,"MS"
"KCZ",2019,163,"10",0,"MS"
"KCZ",2019,163,"9",0,"MS"
"PIT",2019,163,"1",0,"MS"
"PIT",2019,163,"18",1,"MS"
"PIT",2019,163,"5",0,"MS"
"PIT",2019,163,"7",2,"MS"
"PIT",2019,163,"9",0,"JMS"
"PIT",2019,163,"11",1,"JMS"
"PIT",2019,163,"13",1,"JMS"
"DUN",2019,163,"14",0,"JMS"
"DUN",2019,163,"9",0,"MS"
"DUN",2019,163,"10",0,"MS"
"DUN",2019,163,"15",0,"MS"
"DUN",2019,163,"16",0,"MS"
"DUN",2019,163,"11",0,"MS"
"DUN",2019,163,"13",0,"JMS"
"DUN",2019,163,"12",0,"JMS"
"STY",2019,163,"10",0,"JMS"
"STY",2019,163,"11",0,"JMS"
"STY",2019,163,"19",1,"JMS"
"STY",2019,163,"13",0,"JMS"
"STY",2019,163,"14",0,"MS"
"STY",2019,163,"15",0,"MS"
"STY",2019,163,"16",0,"MS"
"STY",2019,163,"17",0,"MS"
"SER",2019,163,"16",0,"MS"
"SER",2019,163,"17",1,"MS"
"SER",2019,163,"10",0,"MS"
"SER",2019,163,"11",0,"MS"
"SER",2019,163,"12",0,"JMS"
"SER",2019,163,"13",0,"JMS"
"SER",2019,163,"14",0,"JMS"
"SER",2019,163,"15",0,"JMS"
"GLF",2019,163,"10",0,"MS"
"GLF",2019,163,"11",0,"MS"
"GLF",2019,163,"13",0,"MS"
"GLF",2019,163,"14",0,"JMS"
"GLF",2019,163,"18",0,"JMS"
"GLF",2019,163,"19",0,"JMS"
"GLF",2019,163,"16",0,"JMS"
"GLF",2019,163,"17",0,"JMS"
"DOW",2019,163,"1",0,"MS"
"DOW",2019,163,"3",0,"MS"
"DOW",2019,163,"5",0,"MS"
"DOW",2019,163,"7",0,"MS"
"DOW",2019,163,"19",0,"JMS"
"DOW",2019,163,"11",0,"JMS"
"DOW",2019,163,"13",0,"MS"
"DOW",2019,163,"17",0,"MS"
"BAD",2019,163,"8",0,"MS"
"BAD",2019,163,"9",1,"MS"
"BAD",2019,163,"10",0,"MS"
"BAD",2019,163,"11",0,"JMS"
"BAD",2019,163,"14",0,"JMS"
"BAD",2019,163,"12",0,"JMS"
"BAD",2019,163,"13",1,"JMS"
"EDI",2019,163,"9",0,"MS"
"EDI",2019,163,"10",0,"MS"
"EDI",2019,163,"11",0,"MS"
"EDI",2019,163,"12",1,"MS"
"EDI",2019,163,"13",0,"MS"
"EDI",2019,163,"14",0,"JMS"
"EDI",2019,163,"15",0,"JMS"
"EDI",2019,163,"16",0,"JMS"
"DOR",2019,164,"11",0,"JC"
"DOR",2019,164,"12",0,"JC"
"DOR",2019,164,"15",0,"KM"
"DOR",2019,164,"14",0,"KM"
"DOR",2019,164,"17",0,"KM"
"OSP",2019,164,"10",0,"KM"
"OSP",2019,164,"1",0,"KM"
"OSP",2019,164,"12",0,"KM"
"OSP",2019,164,"13",0,"KM"
"OSP",2019,164,"14",0,"KM"
"OSP",2019,164,"15",0,"JC"
"OSP",2019,164,"16",0,"JC"
"SPD",2019,164,"10",4,"KM"
"SPD",2019,164,"9",0,"KM"
"SPD",2019,164,"11",1,"KM"
"SPD",2019,164,"12",0,"KM"
"SPD",2019,164,"13",3,"JC"
"SPD",2019,164,"14",0,"JC"
"SPD",2019,164,"15",2,"JC"
"SPD",2019,164,"16",0,"JC"
"DEL",2019,164,"10",0,"KM"
"DEL",2019,164,"11",0,"KM"
"DEL",2019,164,"12",0,"KM"
"DEL",2019,164,"13",0,"KM"
"DEL",2019,164,"14",0,"JC"
"DEL",2019,164,"15",1,"JC"
"DEL",2019,164,"16",0,"KM"
"DEL",2019,164,"17",0,"JC"
"MUN",2019,164,"16",0,"KM"
"MUN",2019,164,"9a",0,"KM"
"MUN",2019,164,"10",0,"KM"
"MUN",2019,164,"11",0,"KM"
"MUN",2019,164,"18",0,"JC"
"MUN",2019,164,"14",3,"JC"
"MUN",2019,164,"15",0,"JC"
"MUN",2019,164,"13",0,"JC"
"CAR",2019,164,"9",0,"KM"
"CAR",2019,164,"10",0,"KM"
"CAR",2019,164,"14",1,"KM"
"CAR",2019,164,"11",0,"JC"
"CAR",2019,164,"12",1,"JC"
"CAR",2019,164,"13",0,"JC"
"AVN",2019,164,"15",2,"KM"
"AVN",2019,164,"12",1,"KM"
"AVN",2019,164,"11",0,"KM"
"AVN",2019,164,"10",5,"KM"
"AVN",2019,164,"13",0,"KM"
"AVN",2019,164,"16",2,"KM"
"AVN",2019,164,"17",2,"KM"
"AVN",2019,164,"14",3,"KM"
"AVN",2019,164,"18",0,"KM"
"RTH",2019,164,"9",0,"JC"
"RTH",2019,164,"17",0,"JC"
"RTH",2019,164,"11",3,"JC"
"RTH",2019,164,"12",0,"JC"
"RTH",2019,164,"13",2,"JC"
"RTH",2019,164,"14",1,"KM"
"RTH",2019,164,"16",0,"KM"
"RTH",2019,164,"15",0,"KM"
"FSH",2019,164,"16",0,"JC"
"FSH",2019,164,"15",0,"JC"
"FSH",2019,164,"14",0,"JC"
"FSH",2019,164,"11",0,"KM"
"FSH",2019,164,"12",0,"KM"
"FSH",2019,164,"18",0,"KM"
"FSH",2019,164,"17",0,"KM"
"FSH",2019,164,"10",0,"KM"
"INS",2019,164,"16",0,"KM"
"INS",2019,164,"15",0,"KM"
"INS",2019,164,"14",0,"JC"
"INS",2019,164,"13",0,"JC"
"INS",2019,164,"12",1,"JC"
"INS",2019,164,"11",0,"KM"
"INS",2019,164,"17",0,"JC"
"INS",2019,164,"10",0,"JC"
"INS",2019,164,"9",0,"JC"
"NEW",2019,164,"9",0,"KM"
"NEW",2019,164,"10",0,"KM"
"NEW",2019,164,"15",0,"JC"
"NEW",2019,164,"11",0,"KM"
"NEW",2019,164,"12",0,"KM"
"NEW",2019,164,"13",0,"KM"
"NEW",2019,164,"14",0,"JC"
"NEW",2019,164,"16",0,"JC"
"RSY",2019,164,"10",0,"KK"
"RSY",2019,164,"11",0,"KK"
"RSY",2019,164,"12",0,"KK"
"RSY",2019,164,"13",0,"KK"
"RSY",2019,164,"14",0,"ABP"
"RSY",2019,164,"16",0,"ABP"
"RSY",2019,164,"15",0,"ABP"
"FOF",2019,164,"10",0,"KK"
"FOF",2019,164,"11",0,"KK"
"FOF",2019,164,"12",0,"KK"
"FOF",2019,164,"16",0,"ABP"
"FOF",2019,164,"13",0,"ABP"
"FOF",2019,164,"14",0,"ABP"
"FOF",2019,164,"15",1,"ABP"
"LVN",2019,164,"9",0,"ABP"
"LVN",2019,164,"10",0,"ABP"
"LVN",2019,164,"11",0,"ABP"
"LVN",2019,164,"20",0,"KK"
"LVN",2019,164,"13",0,"KK"
"LVN",2019,164,"14",0,"KK"
"LVN",2019,164,"15",0,"KK"
"LVN",2019,164,"16",0,"KK"
"MCH",2019,164,"9",0,"KK"
"MCH",2019,164,"10",0,"KK"
"MCH",2019,164,"11",0,"KK"
"MCH",2019,164,"12",0,"KK"
"MCH",2019,164,"13",0,"ABP"
"MCH",2019,164,"6",0,"ABP"
"MCH",2019,164,"15",0,"ABP"
"PTH",2019,164,"13",0,"ABP"
"PTH",2019,164,"14",0,"ABP"
"PTH",2019,164,"15",0,"ABP"
"PTH",2019,164,"9",0,"ABP"
"PTH",2019,164,"10",0,"KK"
"PTH",2019,164,"16",0,"KK"
"PTH",2019,164,"12",0,"KK"
"BIR",2019,164,"9",0,"KK"
"BIR",2019,164,"10",0,"KK"
"BIR",2019,164,"11",0,"ABP"
"BIR",2019,164,"12",0,"ABP"
"BIR",2019,164,"13",0,"ABP"
"BIR",2019,164,"14",0,"ABP"
"BLG",2019,164,"16",0,"KK"
"BLG",2019,164,"15",0,"KK"
"BLG",2019,164,"14",0,"KK"
"BLG",2019,164,"13",0,"KK"
"BLG",2019,164,"10",0,"KK"
"BLG",2019,164,"11",0,"KK"
"BLG",2019,164,"18",0,"KK"
"BLA",2019,164,"9",0,"ABP"
"BLA",2019,164,"11",0,"ABP"
"BLA",2019,164,"16",0,"ABP"
"BLA",2019,164,"12",0,"ABP"
"BLA",2019,164,"15",0,"ABP"
"BLA",2019,164,"13",0,"ABP"
"DNM",2019,164,"15",0,"ABP"
"DNM",2019,164,"16",0,"ABP"
"DNM",2019,164,"9",0,"ABP"
"DNM",2019,164,"10",0,"KK"
"DNM",2019,164,"11",0,"KK"
"DNM",2019,164,"12",0,"KK"
"DNM",2019,164,"13",0,"KK"
"DNM",2019,164,"14",0,"KK"
"DNC",2019,164,"11",0,"ABP"
"DNC",2019,164,"10",0,"ABP"
"DNC",2019,164,"9",1,"ABP"
"DNC",2019,164,"13",2,"KK"
"DNC",2019,164,"14",0,"KK"
"DNC",2019,164,"15",0,"KK"
"DNC",2019,164,"16",0,"KK"
"DNC",2019,164,"19",0,"KK"
"DNC",2019,164,"18",0,"KK"
"DNS",2019,164,"9",0,"KK"
"DNS",2019,164,"14",0,"KK"
"DNS",2019,164,"15",0,"KK"
"DNS",2019,164,"12",0,"ABP"
"DNS",2019,164,"10",0,"ABP"
"DNS",2019,164,"11",0,"ABP"
"DLW",2019,165,"1",0,"JC"
"DLW",2019,165,"2",0,"JC"
"DLW",2019,165,"7",0,"JC"
"DLW",2019,165,"3B",0,"KK"
"DLW",2019,165,"4",0,"KK"
"DLW",2019,165,"5",0,"KK"
"DLW",2019,165,"8",0,"ABP"
"DLW",2019,165,"6B",0,"ABP"
"CRU",2019,165,"8",0,"JC"
"CRU",2019,165,"7",0,"JC"
"CRU",2019,165,"1B",0,"JC"
"CRU",2019,165,"2",0,"JC"
"CRU",2019,165,"3",0,"JC"
"CRU",2019,165,"4B",0,"JC"
"CRU",2019,165,"5",0,"ABP"
"CRU",2019,165,"6",0,"ABP"
"HWP",2019,165,"18",1,"KM"
"HWP",2019,165,"4",0,"KM"
"HWP",2019,165,"7",0,"KM"
"HWP",2019,165,"10",1,"KM"
"HWP",2019,165,"16",0,"KM"
"HWP",2019,165,"17",0,"KM"
"AVI",2019,165,"17",0,"KM"
"AVI",2019,165,"2",1,"KM"
"AVI",2019,165,"7",0,"KM"
"AVI",2019,165,"3",0,"KM"
"AVI",2019,165,"18",2,"KM"
"AVI",2019,165,"4",1,"KM"
"AVI",2019,165,"19",5,"KM"
"AVI",2019,165,"20",1,"KM"
"SLS",2019,165,"1",4,"KM"
"SLS",2019,165,"2",1,"KM"
"SLS",2019,165,"18",1,"KM"
"SLS",2019,165,"8",1,"KM"
"SLS",2019,165,"4",2,"KM"
"SLS",2019,165,"17",11,"KM"
"SLS",2019,165,"7",1,"KM"
"SLS",2019,165,"6",3,"KM"
"TOM",2019,165,"1",0,"KM"
"TOM",2019,165,"2",0,"KM"
"TOM",2019,165,"3",0,"KM"
"TOM",2019,165,"7",0,"KM"
"TOM",2019,165,"4",0,"KM"
"TOM",2019,165,"5",0,"KM"
"TOM",2019,165,"8",0,"KM"
"TOM",2019,165,"6",0,"KM"
"DAV",2019,165,"1",0,"KM"
"DAV",2019,165,"19",0,"KM"
"DAV",2019,165,"2",0,"KM"
"DAV",2019,165,"18",0,"KM"
"DAV",2019,165,"4",0,"KM"
"DAV",2019,165,"8",1,"KM"
"DAV",2019,165,"5",0,"KM"
"DAV",2019,165,"20",0,"KM"
"DAV",2019,165,"6",0,"KM"
"ART",2019,165,"1",0,"KM"
"ART",2019,165,"2",0,"KM"
"ART",2019,165,"3",1,"KM"
"ART",2019,165,"4",0,"KM"
"ART",2019,165,"18",0,"KM"
"ART",2019,165,"5",0,"KM"
"ART",2019,165,"8",0,"KM"
"FOU",2019,165,"7",0,"KM"
"FOU",2019,165,"9",0,"KM"
"FOU",2019,165,"8",0,"KM"
"FOU",2019,165,"6B",0,"KM"
"FOU",2019,165,"4",0,"KM"
"FOU",2019,165,"3",0,"KM"
"FOU",2019,165,"9B",1,"KM"
"ALN",2019,165,"9",0,"KM"
"ALN",2019,165,"1",0,"KM"
"ALN",2019,165,"2",0,"KM"
"ALN",2019,165,"18",0,"KM"
"ALN",2019,165,"6",0,"KM"
"ALN",2019,165,"7",0,"KM"
"ALN",2019,165,"8",0,"KM"
"TAI",2019,165,"1B",0,"KM"
"TAI",2019,165,"2B",0,"KM"
"TAI",2019,165,"7B",0,"KM"
"TAI",2019,165,"21",0,"KM"
"TAI",2019,165,"18",0,"KM"
"TAI",2019,165,"20",0,"KM"
"TAI",2019,165,"5B",0,"KM"
"CAL",2019,165,"8",0,"JC"
"CAL",2019,165,"1",0,"KK"
"CAL",2019,165,"7",0,"JC"
"CAL",2019,165,"5B",1,"ABP"
"CAL",2019,165,"6",0,"ABP"
"CAL",2019,165,"4B",0,"KK"
"CAL",2019,165,"2B",0,"KK"
"KCK",2019,165,"1",0,"ABP"
"KCK",2019,165,"18",0,"ABP"
"KCK",2019,165,"19",0,"ABP"
"KCK",2019,165,"4",1,"ABP"
"KCK",2019,165,"20",0,"ABP"
"KCK",2019,165,"6",0,"ABP"
"KCZ",2019,165,"1",0,"JC"
"KCZ",2019,165,"7",0,"JC"
"KCZ",2019,165,"3",1,"JC"
"KCZ",2019,165,"4",0,"KK"
"KCZ",2019,165,"5",0,"KK"
"KCZ",2019,165,"6",1,"KK"
"KCZ",2019,165,"8",3,"KK"
"PIT",2019,165,"17",1,"JC"
"PIT",2019,165,"6",2,"JC"
"PIT",2019,165,"8",0,"JC"
"PIT",2019,165,"10",0,"JC"
"PIT",2019,165,"12",0,"ABP"
"PIT",2019,165,"14",0,"ABP"
"PIT",2019,165,"16",0,"ABP"
"DUN",2019,165,"8",3,"JC"
"DUN",2019,165,"1B",0,"JC"
"DUN",2019,165,"3",0,"JC"
"DUN",2019,165,"6B",0,"ABP"
"DUN",2019,165,"5",0,"ABP"
"DUN",2019,165,"4",0,"KK"
"STY",2019,165,"1",0,"KK"
"STY",2019,165,"8",0,"KK"
"STY",2019,165,"7B",0,"KK"
"STY",2019,165,"9",0,"KK"
"STY",2019,165,"2B",1,"KK"
"STY",2019,165,"18",0,"ABP"
"STY",2019,165,"5",0,"ABP"
"STY",2019,165,"6",0,"ABP"
"SER",2019,165,"9",0,"JC"
"SER",2019,165,"4",0,"JC"
"SER",2019,165,"5",0,"KK"
"SER",2019,165,"8",0,"KK"
"SER",2019,165,"7",0,"ABP"
"SER",2019,165,"6",0,"ABP"
"GLF",2019,165,"9",0,"KK"
"GLF",2019,165,"8",0,"KK"
"GLF",2019,165,"3B",0,"KK"
"GLF",2019,165,"2",0,"KK"
"GLF",2019,165,"5",0,"ABP"
"GLF",2019,165,"6",0,"ABP"
"GLF",2019,165,"7",0,"ABP"
"DOW",2019,165,"2",0,"KK"
"DOW",2019,165,"4",0,"KK"
"DOW",2019,165,"6",0,"KK"
"DOW",2019,165,"8",0,"KK"
"DOW",2019,165,"10",0,"JC"
"DOW",2019,165,"18",0,"JC"
"DOW",2019,165,"14",0,"JC"
"DOW",2019,165,"16",0,"JC"
"BAD",2019,165,"15",0,"ABP"
"BAD",2019,165,"1",0,"ABP"
"BAD",2019,165,"2",0,"ABP"
"BAD",2019,165,"4",0,"ABP"
"BAD",2019,165,"16",0,"ABP"
"BAD",2019,165,"5",0,"ABP"
"BAD",2019,165,"6",0,"ABP"
"EDI",2019,165,"1",0,"KK"
"EDI",2019,165,"2",1,"JC"
"EDI",2019,165,"7",0,"KK"
"EDI",2019,165,"3",0,"JC"
"EDI",2019,165,"4",0,"KK"
"EDI",2019,165,"5",0,"ABP"
"EDI",2019,165,"6",0,"ABP"
"RSY",2019,166,"1",0,"JC"
"RSY",2019,166,"2",0,"JC"
"RSY",2019,166,"5",0,"MS"
"RSY",2019,166,"7",0,"MS"
"FOF",2019,166,"1B",0,"JC"
"FOF",2019,166,"4",0,"JC"
"FOF",2019,166,"5",0,"JC"
"FOF",2019,166,"9",0,"MS"
"FOF",2019,166,"6",0,"MS"
"FOF",2019,166,"7",0,"JC"
"LVN",2019,166,"17",0,"JC"
"LVN",2019,166,"2",0,"JC"
"LVN",2019,166,"3",0,"JC"
"LVN",2019,166,"18",0,"JC"
"LVN",2019,166,"19",0,"JC"
"LVN",2019,166,"6",0,"MS"
"LVN",2019,166,"7",0,"MS"
"LVN",2019,166,"8",0,"MS"
"MCH",2019,166,"1",0,"MS"
"MCH",2019,166,"7",0,"MS"
"MCH",2019,166,"2",0,"MS"
"MCH",2019,166,"17",0,"MS"
"MCH",2019,166,"3",0,"MS"
"MCH",2019,166,"4",0,"JC"
"MCH",2019,166,"5B",0,"JC"
"MCH",2019,166,"16",2,"JC"
"PTH",2019,166,"6",0,"MS"
"PTH",2019,166,"4B",0,"MS"
"PTH",2019,166,"8",0,"JC"
"PTH",2019,166,"1",0,"JC"
"PTH",2019,166,"2B",0,"JC"
"PTH",2019,166,"3",0,"JC"
"BIR",2019,166,"3",0,"MS"
"BIR",2019,166,"2",0,"MS"
"BIR",2019,166,"8",0,"MS"
"BIR",2019,166,"1",0,"MS"
"BIR",2019,166,"4",0,"JC"
"BIR",2019,166,"7",0,"JC"
"BIR",2019,166,"6",0,"JC"
"BLG",2019,166,"17",0,"JC"
"BLG",2019,166,"6",0,"JC"
"BLG",2019,166,"7",0,"JC"
"BLG",2019,166,"5",0,"JC"
"BLG",2019,166,"4B",0,"MS"
"BLG",2019,166,"9",0,"MS"
"BLG",2019,166,"2",1,"MS"
"BLG",2019,166,"1",0,"MS"
"BLA",2019,166,"2",0,"MS"
"BLA",2019,166,"3",0,"JC"
"BLA",2019,166,"5",0,"JC"
"BLA",2019,166,"6",0,"JC"
"DNM",2019,166,"1",0,"MS"
"DNM",2019,166,"8",0,"MS"
"DNM",2019,166,"17",0,"MS"
"DNM",2019,166,"3",0,"MS"
"DNM",2019,166,"4",0,"MS"
"DNM",2019,166,"5",0,"JC"
"DNM",2019,166,"7",0,"JC"
"DNM",2019,166,"6",0,"JC"
"DNC",2019,166,"2",0,"JC"
"DNC",2019,166,"17",0,"JC"
"DNC",2019,166,"3B",0,"JC"
"DNC",2019,166,"4",0,"MS"
"DNC",2019,166,"5B",1,"MS"
"DNC",2019,166,"6B",0,"MS"
"DNS",2019,166,"1",0,"JC"
"DNS",2019,166,"5",0,"JC"
"DNS",2019,166,"7",0,"MS"
"DNS",2019,166,"3",0,"MS"
"DNS",2019,166,"13",0,"MS"
"DNS",2019,166,"4",0,"MS"
"DOR",2019,166,"1",0,"KM"
"DOR",2019,166,"9",0,"KM"
"DOR",2019,166,"2",0,"KM"
"DOR",2019,166,"3",0,"KM"
"DOR",2019,166,"4",0,"KM"
"DOR",2019,166,"8",0,"KM"
"DOR",2019,166,"7",0,"KM"
"DOR",2019,166,"18",0,"KM"
"DOR",2019,166,"6",2,"KM"
"OSP",2019,166,"11",0,"KM"
"OSP",2019,166,"2",0,"KM"
"OSP",2019,166,"3",0,"KM"
"OSP",2019,166,"4",0,"KM"
"OSP",2019,166,"5",0,"KM"
"OSP",2019,166,"6",0,"KM"
"OSP",2019,166,"7",0,"KM"
"OSP",2019,166,"8",0,"KM"
"SPD",2019,166,"1",0,"KM"
"SPD",2019,166,"2",0,"KM"
"SPD",2019,166,"17",0,"KM"
"SPD",2019,166,"4",1,"KM"
"SPD",2019,166,"5",0,"KM"
"SPD",2019,166,"6",1,"KM"
"SPD",2019,166,"7",3,"KM"
"DEL",2019,166,"1",0,"KM"
"DEL",2019,166,"18",0,"KM"
"DEL",2019,166,"9",0,"KM"
"DEL",2019,166,"8",0,"KM"
"DEL",2019,166,"5",0,"KM"
"DEL",2019,166,"6B",0,"KM"
"MUN",2019,166,"2",0,"KM"
"MUN",2019,166,"3B",0,"KM"
"MUN",2019,166,"4B",0,"KM"
"MUN",2019,166,"5",0,"KM"
"MUN",2019,166,"6",0,"KM"
"MUN",2019,166,"7",0,"KM"
"MUN",2019,166,"17",0,"KM"
"CAR",2019,166,"1",0,"KM"
"CAR",2019,166,"2",0,"KM"
"CAR",2019,166,"7",0,"KM"
"CAR",2019,166,"4",1,"KM"
"CAR",2019,166,"8",0,"KM"
"AVN",2019,166,"3",0,"KM"
"AVN",2019,166,"7",0,"KM"
"AVN",2019,166,"2",0,"KM"
"AVN",2019,166,"1",0,"KM"
"AVN",2019,166,"4",1,"KM"
"AVN",2019,166,"6",2,"KM"
